ID TEST,ERROR LOG,KEYS,COMPONENTS,RESULT,PROCEDURE,BUG SUITE,BUG PRODOTTO
[M2MG_ESERVICES_29_B],failed: org.opentest4j.AssertionFailedError: expected: <409> but was: <400>	at it.pagopa.pn.interop.cucumber.steps.delegate.DelegationCommonStep.thenStatusCodeIs(DelegationCommonStep.java:173)	at ✽.si ottiene lo status code 409(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:292),"
","
",Viene restituito uno status code differente da quello atteso.,Questione precedentemente nota,,PIN-9599
[M2MG_ESERVICES_37],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 8ecc6d0b-d05c-4830-96e9-1d41095c89a3    createdAt: 2026-07-08T20:10:46.190Z    consumer: class CompactOrganization {        id: e79a24cd-8edc-441e-ae8d-e87c3aea0059        name: Comune di Milano        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-1012189057    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:386)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2MG_ESERVICES_42_2],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 3191172e-79db-44f2-aa54-a753b3b9282d    createdAt: 2026-07-08T20:10:44.822Z    consumer: class CompactOrganization {        id: e79a24cd-8edc-441e-ae8d-e87c3aea0059        name: Comune di Milano        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-810157795    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:522)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2MG_ESERVICES_44],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 48940206-f4ed-4801-adb7-1d0524376ffa    createdAt: 2026-07-08T20:10:47.099Z    consumer: class CompactOrganization {        id: e79a24cd-8edc-441e-ae8d-e87c3aea0059        name: Comune di Milano        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-1589140056    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:554)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2MG_ESERVICES_47_B],"failed: java.lang.RuntimeException: Invalid response 504 GATEWAY_TIMEOUT: class Client {    id: 52ec7a75-2ba5-4cf2-af84-44ffe1781271    createdAt: 2026-07-08T20:10:30.364Z    consumer: class CompactOrganization {        id: e79a24cd-8edc-441e-ae8d-e87c3aea0059        name: Comune di Milano        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: class CompactUser {        userId: f07ddb8f-17f9-47d4-b31e-35d1ac10e521        name: Ivan        familyName: Diana    }    name: client-0-0-1740513636    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addPublicKeyToClient(DataPreparationService.java:99)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:89)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:603)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2MG_ESERVICES_49],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: a757eed3-10e4-4fd7-9ad3-7f6ef03314fb    createdAt: 2026-07-08T20:10:50.878Z    consumer: class CompactOrganization {        id: e79a24cd-8edc-441e-ae8d-e87c3aea0059        name: Comune di Milano        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-1873633325    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:626)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICE_PUBLISHED_UPDATE_DELEGATION_1A],"failed: java.lang.RuntimeException: Invalid response 504 GATEWAY_TIMEOUT: [class CompactUser {    userId: f07ddb8f-17f9-47d4-b31e-35d1ac10e521    name: Ivan    familyName: Diana}]	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.editClientAdmin(DataPreparationService.java:122)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:82)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""GSP"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:901)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICE_PUBLISHED_UPDATE_DELEGATION_1A],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 74d3881e-deb2-4c1f-8351-1207cd5770f0    createdAt: 2026-07-08T20:16:09.706Z    consumer: class CompactOrganization {        id: 69e2865e-65ab-4e48-a638-2037a9ee2ee7        name: PagoPA S.p.A.        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-901200168    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""GSP"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:901)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICE_PUBLISHED_UPDATE_DELEGATION_1B],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: e6fa7fb1-3746-4288-b1c7-178591435287    createdAt: 2026-07-08T20:21:39.546Z    consumer: class CompactOrganization {        id: a7a87b2c-5742-43fb-a847-6304bb0414b4        name: SOGECAP        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-1825428447    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""Privato"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:937)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICE_PUBLISHED_UPDATE_DELEGATION_3A],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 11de34c3-abc1-43a2-b8ef-deb89b8cec68    createdAt: 2026-07-08T20:16:16.583Z    consumer: class CompactOrganization {        id: e79a24cd-8edc-441e-ae8d-e87c3aea0059        name: Comune di Milano        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-1361384049    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA1"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:983)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICE_PUBLISHED_UPDATE_DELEGATION_3B],"failed: java.lang.RuntimeException: Invalid response 504 GATEWAY_TIMEOUT: class Client {    id: c64fdc6a-3665-4493-8d05-a9b282bee203    createdAt: 2026-07-08T20:15:58.352Z    consumer: class CompactOrganization {        id: 69e2865e-65ab-4e48-a638-2037a9ee2ee7        name: PagoPA S.p.A.        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: class CompactUser {        userId: f07ddb8f-17f9-47d4-b31e-35d1ac10e521        name: Ivan        familyName: Diana    }    name: client-0-0-325084349    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addPublicKeyToClient(DataPreparationService.java:99)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:89)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""GSP"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:1002)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICE_PUBLISHED_UPDATE_DELEGATION_4C],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 3a26b644-adcd-412d-803d-6125e5f3d9b8    createdAt: 2026-07-08T20:16:13.795Z    consumer: class CompactOrganization {        id: a7a87b2c-5742-43fb-a847-6304bb0414b4        name: SOGECAP        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-1395813428    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""Privato"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:1072)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICE_PUBLISHED_UPDATE_DELEGATION_5],"failed: java.lang.RuntimeException: Invalid response 504 GATEWAY_TIMEOUT: [class CompactUser {    userId: 4ea722c3-defd-4372-a0c4-b4613072b632    name: Andrea    familyName: Bianchi}]	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.editClientAdmin(DataPreparationService.java:122)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:82)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA2"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:1093)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICE_PUBLISHED_UPDATE_DELEGATION_5],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: 79688520-9107-4544-a6d6-96c0a8585d74    createdAt: 2026-07-08T20:21:42.277Z    consumer: class CompactOrganization {        id: 0e9e2dab-2e93-4f24-ba59-38d9f11198ca        name: Agenzia per L'Italia Digitale        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-177513390    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA2"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:1093)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICE_PUBLISHED_UPDATE_DELEGATION_5],"failed: java.lang.RuntimeException: Invalid response 400 BAD_REQUEST: class Client {    id: d634ec31-a11a-4199-b3cf-e0458db2a7a6    createdAt: 2026-07-08T20:21:52.011Z    consumer: class CompactOrganization {        id: 0e9e2dab-2e93-4f24-ba59-38d9f11198ca        name: Agenzia per L'Italia Digitale        kind: null        contactMail: null        hasUnreadNotifications: null    }    admin: null    name: client-0-0-728791618    purposes: []    description: Descrizione client    kind: API}	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.addMemberToClient(DataPreparationService.java:71)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:79)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA2"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:1093)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
[M2M_ESERVICE_PUBLISHED_UPDATE_DELEGATION_5],"failed: java.lang.RuntimeException: Invalid response 504 GATEWAY_TIMEOUT: [class CompactUser {    userId: 4ea722c3-defd-4372-a0c4-b4613072b632    name: Andrea    familyName: Bianchi}]	at it.pagopa.interop.authorization.service.DataPreparationService.assertValidResponse(DataPreparationService.java:147)	at it.pagopa.interop.authorization.service.DataPreparationService.editClientAdmin(DataPreparationService.java:122)	at it.pagopa.interop.authorization.service.M2MTokenService.getToken(M2MTokenService.java:82)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:36)	at it.pagopa.interop.authorization.service.identity.IdentityServiceInteropImpl.getToken(IdentityServiceInteropImpl.java:29)	at it.pagopa.pn.interop.cucumber.steps.m2m.M2MAuthSteps.authenticateM2MUser(M2MAuthSteps.java:61)	at ✽.l'utente è un ""admin"" di ""PA2"" con ruolo M2M m2m-admin(classpath:it/pagopa/pn/cucumber/m2mgateway/eservices.feature:1093)","
","
","Il test fallisce perché l'endpoint restituisce inizialmente una serie di errori 504 Gateway Timeout e un 500 Internal Server Error, seguiti infine da un 400 Bad Request con dettaglio ""User already assigned to the client"". Questo comportamento dimostra che, nonostante i codici di errore della famiglia 5XX ricevuti inizialmente, l'operazione è stata in realtà presa in carico ed eseguita con successo dal backend. Il KO è pertanto da considerarsi un falso negativo applicativo, causato da un problema di latenza o di gestione dei timeout infrastrutturali che ha interrotto la corretta ricezione della risposta.","Analisi dei log ed esecuzione in locale.
",,PIN-10570
